ID	ORF	Product	Symbol	L.dono_2.5vs0hr_logFC	L.dono_2.5vs0hr_test	L.dono_5vs0hr_logFC	L.dono_5vs0hr_test	L.dono_7.5vs0hr_logFC	L.dono_7.5vs0hr_test	L.dono_10vs0hr_logFC	L.dono_10vs0hr_test	L.dono_15vs0hr_logFC	L.dono_15vs0hr_test	L.dono_24vs0hr_logFC	L.dono_24vs0hr_test	L.dono_144vs0hr_logFC	L.dono_144vs0hr_test
4771770	LinJ26.2420	protein kinase - putative	N/A	-0.16774895071574	0	0.15519363093009	0	-0.309894621567853	0	-0.230315154720174	0	-0.436519925789169	0	-0.402408956764442	0	-0.442173183967375	0
4771771	LinJ26.2430	hypothetical protein - conserved	N/A	0.441213750501714	0	0.817682301588345	0	0.8663520922942	0	1.21963351996484	1	0.618993269280312	0	0.483592923943855	0	-0.354790622859325	0
4771772	LinJ26.2440	hypothetical protein - conserved	N/A	-0.137709788002955	0	0.0592007426539682	0	-0.27779309035038	0	-0.0287133980466923	0	-0.181573260408451	0	-0.2188495092703	0	0.915306437057134	1
4771773	LinJ26.2450	hypothetical protein - conserved	N/A	0.450471976470604	0	0.275546573254244	0	0.533645214183531	0	0.198100931513972	0	0.666667066963454	0	0.295680789865218	0	-0.371822658440125	0
4771774	LinJ26.2460	CDP-diacylglycerol--inositol 3-phosphatidyltransferase - putative	N/A	0.102929464406769	0	-0.0138833200551236	0	0.129576815016861	0	0.257879847402751	0	0.214706314698505	0	0.0799719249691417	0	0.116770383794675	0
4771775	LinJ26.2470	ATP-grasp domain/D-ala D-ala ligase C-terminus/SET domain containing protein - putative	N/A	0.299279582322908	0	0.258831029836388	0	0.607215153691417	0	0.338992209739391	0	0.840792310856125	0	0.340759786202526	0	-0.0592005563322733	0
4771776	LinJ26.2480	hypothetical protein - conserved	N/A	0.515915311594128	0	0.591726119921089	0	0.717992649288172	0	0.646899495371779	0	0.465818479331878	0	0.462882885803454	0	0.852952566171449	1
4771777	LinJ26.2490	hypothetical protein - conserved	N/A	-0.00708896825195104	0	0.0558369557656988	0	-0.235152154032981	0	0.0216199541350477	0	-0.226713001902928	0	-0.171733379564582	0	0.58719595889853	0
4771779	LinJ26.2500	protein kinase - putative	N/A	0.466569365661663	0	0.251349083428511	0	0.532345570100635	0	0.461444382404199	0	0.659231451186747	0	0.69211025253151	0	1.56542738170692	1
4771780	LinJ26.2510	hypothetical protein - conserved	N/A	0.0676113948986563	0	0.394313647360073	0	0.103288380521644	0	0.0676430481560084	0	0.159851995810368	0	0.0335145390818692	0	0.287166477312582	0
4771781	LinJ26.2520	Paraquat-inducible protein A - putative	N/A	0.134710987568514	0	-0.305212906141298	0	-0.205425166314457	0	0.686634782482512	0	0.10914122838139	0	0.251341004592391	0	-0.203059387139346	0
4771782	LinJ26.2530	hypothetical protein - conserved	N/A	-0.0905158388001901	0	-0.175790888762341	0	-0.0349831372551819	0	0.221014634129714	0	-0.172641054674896	0	-0.0444841950885895	0	-0.256384327345	0
4771783	LinJ26.2540	FAD binding domain/NAD(P)-binding Rossmann-like domain containing protein - putative	N/A	0.0196016981371301	0	0.209184712816737	0	0.124091575898246	0	0.514645627780123	0	0.0586208369396388	0	0.107870670446683	0	0.931013734237653	1
4771784	LinJ26.2550	hypothetical protein - conserved	N/A	-0.287806890603248	0	-0.066929886716677	0	0.0679553512241835	0	0.0544293277766776	0	0.464155153327322	0	0.273647788478078	0	-0.162344307886812	0
4771785	LinJ26.2560	CSL zinc finger containing protein - putative	N/A	0.146951521060723	0	-0.0311895994038256	0	-0.242933663585637	0	-0.186440887540819	0	-0.289851264789872	0	-0.376401363281127	0	-0.218096542135379	0
4771786	LinJ26.2570	hypothetical protein - conserved	N/A	0.112328595599658	0	0.089191575216347	0	-0.211840813376044	0	-0.0676309411747056	0	0.249037745488858	0	-0.168922015358092	0	-1.1848264489124	0
4771787	LinJ26.2580	hypothetical protein - conserved	N/A	0.207889419362077	0	0.140203813002434	0	-0.427722672775102	0	-0.554621098711886	0	-0.448447665179112	0	-0.47210987981125	0	-0.455311250664524	0
4771788	LinJ26.2590	hypothetical protein - conserved	N/A	0.440493682161154	0	0.0293156442604161	0	-0.160279931488697	0	0.682038429445569	0	0.373573512746137	0	0.78960367814371	0	1.07183257267634	0
4771789	LinJ26.2600	protein kinase - putative	N/A	0.353505296003291	0	0.571432215273707	0	0.352070446913719	0	0.43508112756452	0	-0.0648039131805653	0	-0.212361104323666	0	0.54847065396001	0
4771790	LinJ26.2610	DnaJ domain containing protein - putative	N/A	0.323744699058597	0	0.340579922545228	0	0.743733099299297	0	0.88992414928747	0	0.42770704302233	0	0.28432183037603	0	1.20045149800317	0
4771791	LinJ26.2620	serine/threonine protein phosphatase - putative	N/A	0.328033435848644	0	0.329266834762846	0	0.755606074653613	0	-0.0667602559628575	0	0.746916329356511	0	0.647549226959725	0	0.554533135643572	0
4771792	LinJ26.2630	hypothetical protein - conserved	N/A	0.261268142363592	0	-0.0148585397364158	0	-0.803905904331629	0	-0.0577516827130733	0	-0.49458531123307	0	-0.108229048712429	0	1.1856437455036	1
4771793	LinJ26.2640	hypothetical protein - conserved	NUP92	0.199593456562713	0	-0.0355381383233411	0	-0.053578239939597	0	-0.430264450410197	0	0.0310132757012944	0	-0.0105880003949892	0	-0.68514572674207	0
4771794	LinJ26.2650	ATP-binding cassette protein subfamily B - member 2 - putative	ABCB2	-0.288682540521124	0	-0.201850822327423	0	-0.14476140992914	0	0.179860407873267	0	-0.215085745481312	0	-0.0913235330221154	0	0.644829366663155	0
4771795	LinJ26.2660	hypothetical protein - conserved	N/A	-0.430766726118344	0	-0.487825873342896	0	-0.734623852106957	0	-1.16621336370674	-1	-0.947825947987781	0	-1.27645124369457	-1	-2.46355131586735	-1
4771796	LinJ26.2670	CAAX prenyl protease 2 - putative	N/A	-0.0893458469213062	0	-0.191029538274543	0	-0.226567239743799	0	-0.0205197681298515	0	-0.0978622064838177	0	0.158151822574704	0	0.159813579123441	0
4771797	LinJ26.2680	6-phosphogluconolactonase	N/A	0.207473429766038	0	-0.0286331092092595	0	0.677385156695255	0	0.336072527091181	0	0.247576003573855	0	-0.28828921978438	0	-2.09209568146886	-1
4771798	LinJ26.2690	glutamate 5-kinase - putative	N/A	0.292676852685979	0	0.286713997915518	0	0.472349847827388	0	0.282039294371152	0	0.473500958544752	0	0.356551416494771	0	-0.395741963784658	0
4771801	LinJ27.0010	hypothetical protein - conserved	N/A	0.580703783071352	0	0.45980340389551	0	0.986967568228678	1	0.696097591803452	0	0.912249457879232	1	0.689689916297048	0	0.470854219348318	0
4771802	LinJ27.0020	Meckelin (Transmembrane protein 67) - putative	N/A	0.164115768421746	0	-0.0706059872671982	0	0.0685571421166351	0	-0.430350212406131	0	-0.459280052180526	0	-0.277913022262071	0	-1.1215066375271	-1
4771803	LinJ27.0030	Queuine tRNA-ribosyltransferase - putative	N/A	0.466662543675294	0	0.0119318676598281	0	0.721633029828017	0	0.0438025564284503	0	0.830896391476487	0	0.701806265994519	0	-0.58297845926218	0
4771804	LinJ27.0040	CAAX prenyl protease 1 - putative	FACE1	0.29086729052808	0	0.241531031065492	0	-0.00419888122660694	0	-0.0562547700596578	0	-0.00432274036997526	0	-0.0341282072372859	0	-0.839123163538128	-1
4771805	LinJ27.0050	DEAD-box helicase-like protein	N/A	0.689164580134063	0	0.0848638879691404	0	-0.0181396614313147	0	-0.400687483845228	0	-0.0765853772172438	0	0.169119330335088	0	-0.115339882199157	0
4771806	LinJ27.0060	hypothetical protein - conserved	N/A	0.38241817318062	0	0.363694625110892	0	0.867706809100339	0	0.382561786334263	0	0.845467012708911	0	0.73682590952799	0	-0.079160366749349	0
4771807	LinJ27.0070	hypothetical protein - conserved	N/A	0.166201611119728	0	-0.076753957514013	0	-0.042362507455449	0	-0.59665116318679	0	-0.238312664985033	0	-0.295213711028865	0	-1.77159381821972	-1
4771808	LinJ27.0080	hypothetical protein - conserved	N/A	-0.0225820699470383	0	-0.185122529748876	0	0.341914122710331	0	0.224972745572079	0	0.412613324321875	0	0.389126910981274	0	0.5217845074687	0
4771809	LinJ27.0090	cytochrome p450-like protein	N/A	-0.514428695020664	0	-0.601812600683843	0	-0.093430745609048	0	-0.864148135265721	0	-0.160681976162481	0	-0.198910669570834	0	-2.3086165655564	-1
4771810	LinJ27.0100	protein kinase - putative	N/A	0.00590058396043069	0	-0.496318319219641	0	0.248549035432578	0	0.000275686174564527	0	0.41511378892708	0	0.478137143193489	0	1.07315424868176	1
4771811	LinJ27.0110	hypothetical protein - conserved	N/A	0.0556693262715502	0	-0.593414006950848	0	-0.592283568489913	0	-0.98754277768554	-1	-0.807343245360201	-1	-0.975658476107789	-1	-1.08908209658119	-1
4771812	LinJ27.0120	hypothetical protein - conserved	N/A	0.265710722723547	0	-0.16287987571906	0	0.142430044851841	0	-0.122945463649303	0	0.211233440916393	0	0.308781320199715	0	0.162254671204311	0
4771813	LinJ27.0130	hypothetical protein - conserved	N/A	0.0563948455424015	0	0.26386687985682	0	0.528358496594628	0	0.0280486398291391	0	0.593218118612334	0	0.465549304034024	0	0.69241634491579	0
4771814	LinJ27.0140	kinetoplast-associated protein-like protein	N/A	-0.442330001705026	0	-0.882756082644967	0	-0.372092150880526	0	-0.898833748311933	-1	-0.308799723102746	0	-0.280711366383862	0	-0.696494812171117	-1
4771815	LinJ27.0150	methylmalonyl-coenzyme a mutase - putative	N/A	-0.109353144710781	0	-0.285188083100044	0	0.173113450153588	0	-0.0548631328678404	0	0.172638020633519	0	0.229624039747311	0	-0.208376093587171	0
4771816	LinJ27.0160	TATA-binding protein interacting (TIP20) - putative	N/A	0.241758809652501	0	0.39664541382348	0	0.379779155797875	0	0.0199549336624205	0	0.325532523638637	0	0.291160106237495	0	-0.44963362216436	0
4771817	LinJ27.0170	kinetoplast-associated protein-like protein	N/A	0.214826081650408	0	0.154572494810843	0	0.562386872233914	0	0.777263889705065	0	0.266283035522306	0	0.554793409691908	0	1.48215081617968	1
4771818	LinJ27.0180	flap endonuclease-1 (FEN-1) - putative	N/A	0.742839149600857	0	0.430204003382377	0	0.817118193217424	0	-0.369093283594415	0	0.469230712201488	0	0.268051211122997	0	0.67717505592271	0
4771819	LinJ27.0190	hypothetical protein - conserved	N/A	-0.288489808377581	0	0.0291505159378147	0	-0.592623811966248	0	-0.19499731928259	0	-0.656440562784396	0	-0.547122218887253	0	-0.453621429540072	0
4771820	LinJ27.0200	hypothetical protein - conserved	N/A	0.219402054967103	0	0.108101477523192	0	0.954285495951867	0	0.771952945617556	0	0.951761073547402	0	0.816129054504392	0	0.47312289423212	0
4771822	LinJ27.0220	Acyl carrier protein - mitochondrial - putative	ACP	0.206817045856116	0	-0.1259183995507	0	0.385562395995984	0	0.145586961321565	0	0.167254971017928	0	0.17558575989429	0	0.139019294586149	0
4771823	LinJ27.0230	hypothetical protein - conserved	N/A	0.219587077169185	0	-0.167608649164924	0	0.580021778916674	0	-0.153455479523849	0	0.373697196190067	0	0.331323097884663	0	-0.260484991086544	0
4771824	LinJ27.0240	hypothetical protein - conserved	N/A	0.0574494296501049	0	0.254431152218338	0	2.00979266524466	0	1.46781235944781	0	4.52121145021259	1	4.37515160474636	1	4.58184788493407	1
4771825	LinJ27.0250	MP44 - putative	N/A	-0.14546294872007	0	-0.234572592269247	0	-0.37895768503807	0	-0.74221310438381	0	-0.530951323337778	0	-0.757552824567295	0	-1.09921892333213	-1
4771826	LinJ27.0260	RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain)/RNA recognition motif (a.k.a. RRM - RBD - or RNP domain) - putative	N/A	0.312470838027853	0	-0.0705348841549558	0	0.298254975068286	0	-0.150629985743654	0	0.202056278564651	0	0.230824152905635	0	-0.0553258222152593	0
4771827	LinJ27.0270	ATPase - putative	N/A	0.266253945705168	0	0.0916966335816731	0	0.490181274743009	0	-0.117804658265326	0	0.32041625908546	0	0.181551355436802	0	-0.646300184221536	0
4771828	LinJ27.0280	hypothetical protein - conserved	N/A	-0.0620122447260592	0	-0.294184893445927	0	-0.266359474129466	0	-0.366519140922102	0	-0.242562816694214	0	-0.236296783109881	0	-0.128627759825577	0
4771829	LinJ27.0290	Nuclear pore complex protein 158	Nup158	-0.148973954702033	0	-0.194928876996908	0	-0.0865061270831902	0	-0.597110762381986	0	-0.213666577439874	0	-0.365554723312373	0	-0.931218009729868	-1
4771830	LinJ27.0300	Autophagy protein Apg9 - putative	N/A	0.331470553918765	0	0.343466219305794	0	0.61928997444774	0	0.231076577321957	0	0.60946115182127	0	0.808154813919755	1	-0.168099647759487	0
4771831	LinJ27.0310	hypothetical protein - conserved	N/A	0.283116596804453	0	0.189183176905759	0	0.269350426613032	0	0.213483327512114	0	0.235365938368211	0	0.367419852249448	0	0.0311751778640907	0
4771832	LinJ27.0320	heat shock protein DNAJ - putative	N/A	0.465069249959951	0	0.298539887139396	0	1.17526525774827	1	0.544429862061236	0	0.855295514734248	0	0.732472516052935	0	-0.575829128712192	0
4771833	LinJ27.0330	ribokinase - putative	N/A	-0.137007156469377	0	-0.213418742247951	0	0.427744311329207	0	0.254486785116805	0	0.563590480940224	0	0.790260845954668	0	0.000703977256902633	0
4771834	LinJ27.0340	hypothetical protein - conserved	N/A	0.344672631973827	0	0.127585348997796	0	1.19041301703206	0	0.144146070903206	0	1.05810485296039	0	0.772218195635855	0	-0.295366398628961	0
4771835	LinJ27.0350	hypothetical protein - conserved	N/A	-0.102775831443275	0	-0.180543621414801	0	-0.761327719476361	0	-0.243249846211844	0	-0.829716662915278	0	-0.699437364023778	0	-0.411670493533917	0
4771836	LinJ27.0360	ribosome production factor 1 - putative	N/A	-0.0323940118582247	0	-0.0618976807077773	0	0.230317038063442	0	0.55218657650045	0	0.120519451567815	0	0.318906579495626	0	0.210666614460936	0
4771837	LinJ27.0370	Vasohibin - putative	N/A	0.538659141922395	0	0.109780855035829	0	0.677629531813459	0	0.212612595475143	0	0.72434199917593	0	0.583070548214543	0	-1.00213193662475	-1
4771838	LinJ27.0380	glycosomal transporter (GAT3) - putative	N/A	-0.285416757893156	0	-0.0974899041497768	0	-0.74167547601884	0	-0.0423888864456394	0	-0.795087646108943	0	-0.668219903022363	0	-0.152334661327805	0
4771839	LinJ27.0390	hypothetical protein - conserved	N/A	0.0971428621478498	0	0.0410144078729875	0	0.235512861611487	0	0.545652610546294	0	0.31414675646752	0	0.903488120214084	0	1.64006876704507	1
4771840	LinJ27.0400	calpain-like cysteine peptidase - putative	N/A	0.246783143472788	0	0.196752491207372	0	0.313830071504269	0	-0.0426410086188262	0	0.245849786471343	0	0.095823499399355	0	-0.804334480594722	-1
4771841	LinJ27.0410	calpain-like cysteine peptidase - putative	N/A	-0.0906927970300728	0	-0.273070523276738	0	-0.705463541755174	0	0.0206101520532833	0	-0.649747960839681	0	-0.563999894724931	0	0.161392879410363	0
4771842	LinJ27.0420	calpain-like cysteine peptidase - putative	N/A	-0.113015263556452	0	-0.0417329001570721	0	0.094772121600089	0	0.143859261676408	0	0.17460292834765	0	0.019278207673679	0	-0.0773675267389233	0
4771843	LinJ27.0430	hypothetical protein - conserved	N/A	-0.0641440793818084	0	-0.0925530434230124	0	-0.439740797924528	0	-1.27929877259055	0	-0.629380500725325	0	-0.860841945129589	0	-1.20357857841162	-1
4771844	LinJ27.0440	hypothetical protein - conserved	N/A	0.210350481196216	0	-0.367436617180318	0	-0.896033325456085	0	0.00657409014592414	0	-0.358807584500189	0	-0.57847581189728	0	-0.57374913570043	0
4771845	LinJ27.0450	WD domain - G-beta repeat - putative	N/A	0.654612940403359	0	0.255339054463086	0	0.180371702806347	0	-0.383482964254831	0	0.246835876518999	0	0.419644134920292	0	-0.402995999893438	0
4771846	LinJ27.0460	hypothetical protein - conserved	N/A	0.310327383636549	0	-0.0462693657786044	0	0.541822051409675	0	0.0585655202665887	0	0.572703225659861	0	1.15184250078713	0	0.32140036196666	0
4771847	LinJ27.0470	hypothetical protein - conserved	N/A	-0.0982568548307086	0	-0.374094755857099	0	-0.454108047581364	0	-0.380736730200654	0	-0.515180268734358	0	-0.471452388208155	0	-0.434149731640298	0
4771848	LinJ27.0480	Repeat of unknown function (DUF1126)/EF-hand domain pair - putative	N/A	-0.211031442981989	0	-0.343643936945051	0	-0.992282056081356	0	-0.139565801969706	0	-1.10025813138146	0	-1.03547361190128	0	-0.460013255800694	0
4771849	LinJ27.0490	hypothetical protein	N/A	-0.213851992183615	0	-0.198096114375192	0	-0.560263028632177	0	-0.284226735664552	0	-0.59381469866074	0	-0.482897802289036	0	-0.659916807950902	0
4771850	LinJ27.0500	Protein of unknown function (DUF1295) - putative	N/A	0.0215545704171483	0	0.0613685658455481	0	0.134352648018151	0	0.0818319832111865	0	0.484781926338181	0	0.381395520502256	0	-0.327654255926872	0
4771851	LinJ27.0510	Pep3/Vps18/deep orange family/Region in Clathrin and VPS/Vacuolar sorting protein 39 domain 2 - putative	N/A	-1.78169525974672	0	-1.96479379500598	0	-2.17550751154821	-1	-2.18274510668317	-1	-2.04822245588946	-1	-2.21603392320992	-1	-2.21060599185285	-1
4771853	LinJ27.0520	2-oxoglutarate dehydrogenase subunit - putative	N/A	-0.0187789677120129	0	-0.168776733832747	0	-0.233748176037428	0	-0.552771043619328	0	-0.125774116014547	0	-0.316980157696399	0	-0.948312660858681	-1
4771854	LinJ27.0530	phosphatidylinositol (3 -5) kinase - putative	N/A	0.262201221279799	0	-0.0115764710899793	0	0.544137341432153	0	0.798723556158915	0	0.559208481899731	0	0.318001145674584	0	0.010368583198634	0
4771855	LinJ27.0540	Protein of unknown function (DUF778) - putative	N/A	-0.781733935162215	0	-1.6812890915675	0	-1.57338344090561	0	-1.61204582297362	0	-1.28025485426705	0	-1.1690005211788	0	-1.37307408483598	-1
4771856	LinJ27.0550	ATP-binding cassette subfamily A - member 1 - putative	ABCA8	0.34038240582368	0	0.230139837217452	0	0.105956193495146	0	-0.534020583933735	0	0.108329118338302	0	-0.184008789519709	0	-0.845958562732015	-1
4771857	LinJ27.0560	ATP-binding cassette subfamily A - member 1 - putative	ABCA9	0.390763630668562	0	0.0734519021233329	0	0.457804255225552	0	0.382214327175957	0	0.482620844512207	0	0.640986297274077	0	-0.294246987022644	0
4771858	LinJ27.0570	hypothetical protein - conserved	N/A	0.388036468520848	0	0.347041049782041	0	0.705330009564966	0	0.35366062828334	0	0.691106269507037	0	0.167908606639325	0	-0.360817877897377	0
4771859	LinJ27.0580	TatD related DNase - putative	N/A	0.29510033453745	0	0.161898992533155	0	0.243308255600759	0	0.556821584988972	0	0.203545624368607	0	0.0584139879695744	0	-0.0918013545256127	0
4771860	LinJ27.0590	hypothetical protein - conserved	N/A	0.190250614956719	0	-0.229287216519152	0	0.207801975729121	0	-0.869623251094984	0	-0.0325449807260423	0	-0.314877612130768	0	-1.27260674651225	-1
4771861	LinJ27.0600	hypothetical protein - conserved	N/A	-0.280910706328099	0	-0.163393556200785	0	-0.224894745042963	0	0.225767596565392	0	-0.271696443583503	0	-0.507228223764369	0	-0.244739484121169	0
4771862	LinJ27.0610	hypothetical protein - conserved	N/A	-0.91112807345941	0	-0.30094481657698	0	-1.16641407069061	0	-0.134248704106097	0	-1.16812138863746	0	-1.10894236533834	0	1.25585428220211	0
4771863	LinJ27.0620	hypothetical protein - conserved	N/A	-0.644340187431307	0	-0.15258563075936	0	-0.139835414484627	0	0.905468902912531	0	-0.265889824674306	0	-0.365516619185369	0	0.628462752175611	0
4771864	LinJ27.0630	hypothetical protein - conserved	N/A	0.0168605232782486	0	-0.377751361512155	0	-0.357702680802378	0	-0.0632987598338843	0	-0.523816328980665	0	-0.437078854271174	0	0.00700829221238841	0
4771865	LinJ27.0640	vesicular transport protein (CDC48 homologue) - putative	N/A	-0.0507483867586025	0	0.345213759778285	0	-0.0272159696859333	0	0.211919483917172	0	-0.375035217185149	0	-0.332484997910825	0	-0.0396416852117101	0
4771866	LinJ27.0650	cysteine desulfurase - putative	N/A	0.198981120962648	0	-0.098806110689365	0	-0.420801664044568	0	-0.535326463605195	0	-0.553973161851916	0	-0.798396115711832	-1	-1.0806242309042	-1
4771867	LinJ27.0660	vesicular-fusion ATPase-like protein - putative	N/A	0.189130637522339	0	0.210624457276916	0	0.776767396628607	0	0.405652074514018	0	0.841734364029605	0	0.858466589966708	0	-0.20253134331535	0
4771868	LinJ27.0670	hypothetical protein - conserved	N/A	-0.441719332488558	0	-0.643738831833135	0	-1.641661007505	-1	-1.06298034275637	0	-1.77281077421213	-1	-1.98681306450379	-1	-0.93179584896941	0
4771870	LinJ27.0680	Emopamil binding protein - putative	N/A	-0.701507829646122	0	-0.687526456075773	0	-0.929851644819365	-1	-0.793485668674023	-1	-0.908613495705541	-1	-1.08013017667039	-1	-1.87783296192593	-1
4771871	LinJ27.0690	hypothetical protein - conserved	N/A	-0.232417176018346	0	-0.157540822682342	0	-0.31712058440409	0	-0.167911300025325	0	-0.30800403862866	0	-0.320029247701746	0	-0.0310775818142863	0
4771872	LinJ27.0700	mitochondrial RNA binding protein 1	gBP21	-0.356059182161992	0	-0.715886881798667	0	-0.669686747040386	0	-0.759002929704744	0	-0.685286507425721	0	-0.78638024027266	-1	-0.987162602597792	-1
4771873	LinJ27.0710	hypothetical protein - conserved	N/A	-0.128378613377047	0	0.105173895167139	0	-0.228430410838049	0	-0.0265601525160104	0	-0.454208407056516	0	-0.306389573974895	0	-0.225675370771469	0
4771874	LinJ27.0720	intraflagellar transport protein 88 - putative	IFT88	0.0406861153062934	0	0.134836926590829	0	0.275644734310447	0	-0.0502466600235767	0	0.279886477503439	0	0.0923163709772048	0	-0.24352254631369	0
4771875	LinJ27.0730	hypothetical protein - conserved	N/A	0.167925931103571	0	-0.147692614560105	0	0.0740418165119259	0	-0.044380517310044	0	0.19483389504107	0	0.393733260310231	0	-0.202146873805525	0
4771876	LinJ27.0740	JmjC domain - hydroxylase - putative	N/A	0.153299565963311	0	0.559743067549041	0	0.536485539954267	0	0.905956902305444	0	0.334035609303207	0	0.326842292139247	0	0.921283864076811	1
4771878	LinJ27.0750	Retinoic acid induced 16-like protein - putative	N/A	0.523240963282893	0	0.270094469632028	0	1.08065515372246	0	-0.656938341788203	0	0.655681191416942	0	0.533424133960006	0	-1.39643854143478	0
4771879	LinJ27.0760	hypothetical protein - conserved	N/A	0.347900748312464	0	0.286792848921213	0	0.323979585031916	0	-0.34779433771843	0	0.107853407400372	0	0.188139585250363	0	-0.501132216510586	0
4771880	LinJ27.0770	hypothetical protein - conserved	N/A	0.208131541545876	0	0.246618371065066	0	0.157480319264688	0	0.575827394545722	0	-0.10424230447228	0	0.0876451582630002	0	0.158074155780406	0
4771881	LinJ27.0780	putative histone H1	N/A	-0.0614849654292939	0	-0.241550303717217	0	0.192009307274846	0	0.224003590388783	0	0.232149043253191	0	0.104129717368894	0	0.0493845398968098	0
4771882	LinJ27.0790	RING-H2 zinc finger/Anaphase-promoting complex subunit 11 RING-H2 finger/Ring finger domain containing protein - putative	N/A	0.0221655085470616	0	0.241845898598735	0	0.236394003391093	0	0.725595975277507	0	0.0933176601886068	0	0.481793492906823	0	1.53407822202886	1
4771883	LinJ27.0800	translation initiation factor eIF2B delta subunit - putative	N/A	0.409510642899717	0	0.333638658955184	0	1.21385563739562	1	0.899886197147385	0	1.08576006049427	1	0.742111611968815	0	0.244317268403567	0
4771884	LinJ27.0810	hypothetical protein - conserved	N/A	0.297371371544369	0	0.412047712914012	0	0.552937020778836	0	0.147279624704282	0	0.616716840357808	0	0.196753727521045	0	-0.421698033583993	0
4771885	LinJ27.0820	hypothetical protein - conserved	N/A	-0.26736867593463	0	-0.233816999152847	0	-0.486000104223963	0	-0.229190319974258	0	-0.298456235208741	0	-0.0764218210506939	0	0.812653404367756	1
4771886	LinJ27.0830	putative histone H1	N/A	0.0406898947060856	0	0.185517494468948	0	0.278762581631828	0	0.577492703254118	0	0.0677456699315027	0	0.223799738987574	0	1.2537393281914	1
4771887	LinJ27.0840	WD domain - G-beta repeat - putative	STRAP	-0.173260597680805	0	-0.0847237278874129	0	-0.101360112346487	0	-0.000370464878187704	0	-0.127997008059479	0	0.0494043292411774	0	-0.299155834379937	0
4771888	LinJ27.0850	T-complex protein 1 - beta subunit - putative	N/A	0.230644156011937	0	0.0829867607428438	0	0.67151887097259	0	0.369552603920952	0	0.34757057384905	0	0.572922132942982	0	0.570487566164585	0
4771889	LinJ27.0860	cation transporter - putative	N/A	0.12658122763581	0	0.277293665946935	0	0.0836478711214692	0	0.777472490136892	0	-0.145576022160208	0	0.0959646535309684	0	0.951663213280634	0
4771890	LinJ27.0870	ubiquitin carboxyl-terminal hydrolase - putative	N/A	-0.479136905469412	0	-0.485700410145101	0	-0.940191541719368	-1	-0.511976901116943	0	-0.716691287419891	0	-0.856781910331128	-1	-0.180550820735617	0
4771892	LinJ27.0880	hypothetical protein - conserved	N/A	-0.260211650786593	0	-0.351462305637058	0	-0.931021964519196	-1	-0.971478497841773	-1	-1.23898275762509	-1	-1.15712263812752	-1	-0.752746626652559	-1
4771893	LinJ27.0890	hypothetical protein - conserved	N/A	0.530588446912224	0	0.34766230421882	0	0.472135253013374	0	0.425994797112264	0	0.603834217415319	0	0.485021242102508	0	1.70385072926797	1
4771894	LinJ27.0900	predicted leucine-rich repeat protein	N/A	-0.00377073919511695	0	0.00819537304522555	0	-0.0252653553788384	0	0.249151797730471	0	0.246150906467706	0	0.41235160906227	0	0.704862461305902	1
4771895	LinJ27.0910	hypothetical protein - conserved	N/A	0.285161792303798	0	0.544385833326299	0	0.507893384810641	0	0.393922784509339	0	0.317561198893264	0	0.397613135100515	0	1.70525185775526	1
4771896	LinJ27.0920	KH domain containing protein - putative	N/A	0.0293035714064587	0	-0.0010764614609009	0	0.336061531675449	0	0.175838137733514	0	0.271590726897379	0	0.235388939601032	0	-0.0107797653169417	0
4771897	LinJ27.0930	arginyl-tRNA synthetase - putative	N/A	0.016616446510513	0	0.0425609317037097	0	-0.341484779336078	0	0.0731552706642695	0	-0.251941099948173	0	-0.321203749112229	0	-0.518217878511471	0
4771898	LinJ27.0940	Cupin-like domain/JmjC domain - hydroxylase - putative	N/A	0.238953024027714	0	0.418007791705902	0	0.109826833720874	0	0.859057149620728	0	0.0574950629580577	0	0.295424632728	0	1.70479229766538	0
4771899	LinJ27.0950	hypothetical protein - conserved	N/A	-0.0441968781775177	0	-0.14659444624945	0	0.178764947821985	0	-0.0381522063544697	0	-0.245354624424904	0	-0.599117009874764	0	-0.703974022612503	0
4771900	LinJ27.0960	hypothetical protein - conserved	N/A	0.00545464480669722	0	0.254405906338587	0	0.445319872595778	0	0.598645335047259	0	0.491700414030356	0	0.498306637704592	0	2.01111817744643	1
4771901	LinJ27.0970	hypothetical protein - conserved	N/A	0.538229991687352	0	0.637998500661512	0	0.0402130295532963	0	0.681130208474087	0	0.0324215315202405	0	0.0769974063509071	0	0.249585919717362	0
4771902	LinJ27.0980	hypothetical protein - conserved	N/A	-0.0440871550639415	0	-0.353710197325025	0	0.320343964722976	0	-0.101514105207361	0	0.343863345263085	0	0.508549362598716	0	0.331741030174017	0
4771903	LinJ27.0990	protein kinase - putative	N/A	-0.447794951148104	0	-0.373807021219767	0	-0.102886189995674	0	-0.360456960313901	0	-0.236628509528021	0	-0.238480754457587	0	-1.55533382766313	-1
4771904	LinJ27.1000	60S acidic ribosomal protein P0 - putative	N/A	0.108521871248509	0	0.244954796574421	0	0.0749429067549352	0	0.131515065815701	0	-0.124503348673601	0	-0.10149314208668	0	0.0422070911163832	0
4771905	LinJ27.1010	hypothetical protein - conserved	N/A	-0.0249866754707142	0	-0.200935525143349	0	-0.0975343847933274	0	-0.0211608225641928	0	-0.173779552798434	0	-0.236649195091266	0	-0.43559795357786	0
