PlasmoDB_GeneID	PfBloodR1	PfBloodR2	PfOocystR1	PfOocystR2	PfSporozoiteR1	PfSporozoiteR2
PF3D7_1010400	102.443466	10.666221	11.4779419	17.66711363	0	0
PF3D7_1010500	0	0	0	0.420645563	0	0
PF3D7_1010600	2.845651833	4.848282275	5.738970948	2.523873375	0	0
PF3D7_1010700	2.845651833	2.908969365	4.591176758	4.627101188	1.225243761	0
PF3D7_1010800	0	2.908969365	2.295588379	2.103227813	0	0
PF3D7_1010900	4.26847775	5.81793873	0	2.103227813	0	0
PF3D7_1011000	0	0	1.14779419	0.841291125	0	1.020328252
PF3D7_1011100	0	0	2.295588379	2.103227813	0	0
PF3D7_1011200.1	0	0.969656455	0	0	0	0
PF3D7_1011200.2	0	0	0	0	0	0
PF3D7_1011300	0	2.908969365	0	0.841291125	1.225243761	0
PF3D7_1011400	1.422825917	2.908969365	8.034559327	6.730329001	3.675731284	1.020328252
PF3D7_1011500	0	0	1.14779419	5.468392313	20.82914394	22.44722154
PF3D7_1011600	0	0	1.14779419	0.841291125	3.675731284	5.101641258
PF3D7_1011700	1.422825917	1.93931291	2.295588379	1.68258225	0	0
PF3D7_1011800	27.03369241	26.18072428	34.43382569	29.02454382	6.126218807	3.060984755
PF3D7_1011900	0	0.969656455	0	1.261936688	2.450487523	1.020328252
PF3D7_1012000	2.845651833	16.48415973	3.443382569	2.523873375	0	0
PF3D7_1012100	1.422825917	1.93931291	0	0.841291125	0	1.020328252
PF3D7_1012200	0	0.969656455	0	0	0	0
PF3D7_1012300	0	1.93931291	5.738970948	2.523873375	1.225243761	0
PF3D7_1012400	8.536955499	5.81793873	5.738970948	3.785810063	1.225243761	0
PF3D7_1012500	0	0	4.591176758	7.992265689	1.225243761	0
PF3D7_1012600	1.422825917	0	0	3.365164501	0	0
PF3D7_1012700	0	2.908969365	2.295588379	4.206455626	0	0
PF3D7_1012800	0	0.969656455	3.443382569	0.841291125	0	0
PF3D7_1012900	1.422825917	0.969656455	3.443382569	0	0	0
PF3D7_1013000	0	0	0	0.420645563	0	0
PF3D7_1013100	7.114129583	7.75725164	3.443382569	5.889037876	0	0
PF3D7_1013200	1.422825917	2.908969365	0	1.261936688	0	0
PF3D7_1013300	0	0	3.443382569	5.047746751	0	0
PF3D7_1013400	0	0	0	0.841291125	0	0
PF3D7_1013500	1.422825917	6.787595185	1.14779419	4.627101188	1.225243761	1.020328252
PF3D7_1013600	0	3.87862582	13.77353028	16.8258225	0	0
PF3D7_1013700	0	0	0	2.944518938	0	0
PF3D7_1013800	0	0	1.14779419	0.420645563	0	0
PF3D7_1013900	1.422825917	0.969656455	0	0.841291125	0	0
PF3D7_1014000	1.422825917	0	1.14779419	0.841291125	0	0
PF3D7_1014100	0	0	0	0	0	0
PF3D7_1014200	1.422825917	5.81793873	1.14779419	0.841291125	3.675731284	2.040656503
PF3D7_1014300	0	2.908969365	1.14779419	2.103227813	4.900975045	2.040656503
PF3D7_1014400	1.422825917	1.93931291	1.14779419	1.261936688	0	0
PF3D7_1014500	0	0	1.14779419	0	0	0
PF3D7_1014600	8.536955499	14.54484682	11.4779419	14.72259469	28.18060651	14.28459552
PF3D7_1014700	2.845651833	3.87862582	1.14779419	2.944518938	0	0
PF3D7_1014800	5.691303666	4.848282275	0	0	0	0
PF3D7_1014900	5.691303666	17.45381619	2.295588379	0.841291125	0	0
PF3D7_1015000	0	2.908969365	0	1.68258225	0	0
PF3D7_1015100	0	1.93931291	1.14779419	1.68258225	0	0
PF3D7_1015200.1	0	0	0	0	0	0
PF3D7_1015200.2	0	0	0	0	0	0
PF3D7_1015200.3	0	0	0	0	0	0
PF3D7_1015300	1.422825917	0	3.443382569	5.047746751	0	0
PF3D7_1015400	0	0	1.14779419	1.261936688	0	0
PF3D7_1015500	0	0.969656455	0	0	0	0
PF3D7_1015600	1.422825917	1.93931291	9.182353517	4.206455626	0	0
PF3D7_1015700.1	0	0	0	0	0	0
PF3D7_1015700.2	0	0	0	0	0	0
PF3D7_1015800	2.845651833	0.969656455	6.886765138	6.730329001	0	0
PF3D7_1015900	18.49673691	0	10.33014771	15.56388581	35.53206908	9.182954265
PF3D7_1016000	1.422825917	1.93931291	0	0.841291125	7.351462568	6.12196951
PF3D7_1016100	0	0.969656455	0	1.68258225	8.576706329	11.22361077
PF3D7_1016200	1.422825917	3.87862582	1.14779419	2.103227813	0	0
PF3D7_1016300	2.845651833	0.969656455	0	0	0	0
PF3D7_1016400	5.691303666	2.908969365	6.886765138	4.206455626	0	0
PF3D7_1016500	2.845651833	0.969656455	3.443382569	3.365164501	0	0
PF3D7_1016600	0	0	0	0.420645563	0	0
PF3D7_1016700	5.691303666	1.93931291	1.14779419	0.841291125	0	0
PF3D7_1016800	11.38260733	0	1.14779419	0.841291125	9.801950091	3.060984755
PF3D7_1016900	1.422825917	0	0	0.420645563	1.225243761	4.081313006
PF3D7_1017000	2.845651833	14.54484682	2.295588379	1.261936688	2.450487523	6.12196951
PF3D7_1017100	0	0	0	0.841291125	0	0
PF3D7_1017200	0	0	0	0.841291125	1.225243761	1.020328252
PF3D7_1017300.1	1.422825917	0	0	1.261936688	0	0
PF3D7_1017300.2	0	0	0	0	0	0
PF3D7_1017400	9.959781416	7.75725164	4.591176758	3.785810063	8.576706329	8.162626013
PF3D7_1017500	0	0	1.14779419	0	9.801950091	8.162626013
PF3D7_1017600	2.845651833	1.93931291	2.295588379	3.785810063	2.450487523	4.081313006
PF3D7_1017700	9.959781416	5.81793873	9.182353517	6.309683438	7.351462568	11.22361077
PF3D7_1017800	2.845651833	0	2.295588379	2.523873375	6.126218807	2.040656503
PF3D7_1017900	1.422825917	1.93931291	6.886765138	4.206455626	3.675731284	1.020328252
PF3D7_1018000	0	1.93931291	1.14779419	0.420645563	0	0
PF3D7_1018100	2.845651833	6.787595185	0	0	0	0
PF3D7_1018200	4.26847775	29.08969365	0	0	0	1.020328252
PF3D7_1018300	12.80543325	2.908969365	4.591176758	5.468392313	2.450487523	1.020328252
PF3D7_1018400	35.57064791	50.42213566	0	1.68258225	0	0
PF3D7_1018500	4.26847775	3.87862582	3.443382569	0.841291125	0	0
PF3D7_1018600	2.845651833	2.908969365	17.21691284	13.04001244	15.9281689	13.26426727
PF3D7_1018700	5.691303666	3.87862582	0	1.68258225	7.351462568	5.101641258
PF3D7_1018800	4.26847775	6.787595185	2.295588379	2.103227813	0	1.020328252
PF3D7_1018900	1.422825917	3.87862582	1.14779419	2.523873375	1.225243761	1.020328252
PF3D7_1019000	21.34238875	8.726908095	20.66029541	20.61163257	25.73011899	19.38623678
PF3D7_1019100	4.26847775	20.36278555	14.92132446	8.833556814	12.25243761	17.34558028
PF3D7_1019200	0	0.969656455	0	0	0	0
PF3D7_1019300	7.114129583	16.48415973	6.886765138	5.468392313	6.126218807	4.081313006
PF3D7_1019400	9.959781416	6.787595185	10.33014771	7.992265689	3.675731284	4.081313006
PF3D7_1019500.1	0	0	0	0	0	0
PF3D7_1019500.2	0	0	0	0	1.225243761	0
PF3D7_1019600	2.845651833	9.69656455	0	1.68258225	0	0
PF3D7_1019700	1.422825917	0.969656455	1.14779419	0.420645563	0	0
PF3D7_1019800	7.114129583	2.908969365	16.06911865	23.13550594	19.60390018	25.50820629
PF3D7_1019900	0	0	0	0.420645563	0	1.020328252
PF3D7_1020000	2.845651833	5.81793873	3.443382569	3.365164501	3.675731284	2.040656503
PF3D7_1020100	0	0	0	0.420645563	0	0
PF3D7_1020200	15.65108508	50.42213566	0	0	0	0
PF3D7_1020300	2.845651833	1.93931291	1.14779419	1.68258225	36.75731284	30.60984755
PF3D7_1020400	0	1.93931291	0	2.103227813	1.225243761	1.020328252
PF3D7_1020500	0	0	2.295588379	0.841291125	0	1.020328252
PF3D7_1020600	9.959781416	18.42347264	8.034559327	4.627101188	0	4.081313006
PF3D7_1020700	7.114129583	4.848282275	49.35515015	28.18325269	23.27963147	25.50820629
PF3D7_1020800	4.26847775	3.87862582	3.443382569	10.93678463	166.6331515	123.4597184
PF3D7_1020900	2.845651833	1.93931291	9.182353517	3.785810063	28.18060651	29.5895193
PF3D7_1021000	0	1.93931291	1.14779419	0.841291125	1.225243761	0
PF3D7_1021100	1.422825917	1.93931291	4.591176758	4.627101188	0	1.020328252
PF3D7_1021200	5.691303666	8.726908095	9.182353517	10.0954935	1.225243761	2.040656503
PF3D7_1021300	0	2.908969365	4.591176758	4.627101188	0	0
PF3D7_1021400	0	0.969656455	5.738970948	5.468392313	0	4.081313006
PF3D7_1021500	1.422825917	4.848282275	1.14779419	2.103227813	0	2.040656503
PF3D7_1021600	1.422825917	5.81793873	1.14779419	3.785810063	1.225243761	1.020328252
PF3D7_1021700	29.87934425	20.36278555	21.8080896	15.56388581	13.47768137	21.42689328
PF3D7_1021800	1.422825917	2.908969365	1.14779419	2.103227813	4.900975045	4.081313006
PF3D7_1021900	4.26847775	11.63587746	10.33014771	7.150974564	37.9825566	21.42689328
PF3D7_1022000	0	2.908969365	19.51250122	29.44518938	11.02719385	14.28459552
PF3D7_1022100	0	0	0	1.261936688	0	0
PF3D7_1022200	1.422825917	1.93931291	6.886765138	2.523873375	0	0
PF3D7_1022300	2.845651833	0	0	0	2.450487523	7.142297761
PF3D7_1022400	7.114129583	1.93931291	8.034559327	4.627101188	0	0
PF3D7_1022500	1.422825917	0	1.14779419	0.841291125	8.576706329	17.34558028
PF3D7_1022600	8.536955499	0	3.443382569	4.206455626	1.225243761	2.040656503
PF3D7_1022700	1.422825917	1.93931291	6.886765138	10.51613906	6.126218807	3.060984755
PF3D7_1022800	0	0	2.295588379	2.523873375	0	0
PF3D7_1022900	0	1.93931291	1.14779419	2.103227813	0	1.020328252
PF3D7_1023000	5.691303666	6.787595185	1.14779419	2.103227813	12.25243761	13.26426727
PF3D7_1023100	27.03369241	69.81526476	1.14779419	3.365164501	9.801950091	10.20328252
PF3D7_1023200	0	0	0	2.103227813	0	0
PF3D7_1023300	0	4.848282275	1.14779419	2.523873375	1.225243761	0
PF3D7_1023400	5.691303666	8.726908095	2.295588379	7.150974564	0	0
PF3D7_1023500	11.38260733	14.54484682	9.182353517	5.468392313	6.126218807	7.142297761
PF3D7_1023600	2.845651833	2.908969365	1.14779419	0.841291125	1.225243761	0
PF3D7_1023700	1.422825917	7.75725164	0	0	11.02719385	11.22361077
PF3D7_1023800	0	2.908969365	2.295588379	2.103227813	60.03694431	42.85378657
PF3D7_1023900	7.114129583	5.81793873	5.738970948	2.103227813	23.27963147	15.30492377
PF3D7_1024000	0	1.93931291	3.443382569	5.047746751	6.126218807	7.142297761
PF3D7_1024100	1.422825917	1.93931291	0	1.68258225	11.02719385	17.34558028
PF3D7_1024200	1.422825917	0.969656455	0	0	6.126218807	7.142297761
PF3D7_1024300	0	3.87862582	5.738970948	5.047746751	0	0
PF3D7_1024400	4.26847775	2.908969365	0	0.841291125	0	0
PF3D7_1024500	1.422825917	0.969656455	2.295588379	2.103227813	0	2.040656503
PF3D7_1024600	0	1.93931291	1.14779419	0.841291125	0	0
PF3D7_1024700	5.691303666	2.908969365	8.034559327	3.785810063	0	1.020328252
PF3D7_1024800	123.7858547	152.2360634	3.443382569	6.309683438	2.450487523	0
PF3D7_1024900	0	0	1.14779419	5.889037876	0	0
PF3D7_1025000	2.845651833	36.84694529	1.14779419	1.261936688	3.675731284	29.5895193
PF3D7_1025100	1.422825917	1.93931291	2.295588379	2.103227813	0	1.020328252
PF3D7_1025200	4.26847775	0.969656455	3.443382569	2.944518938	0	1.020328252
PF3D7_1025300	0	1.93931291	4.591176758	5.468392313	0	2.040656503
PF3D7_1025400	4.26847775	7.75725164	3.443382569	1.68258225	0	0
PF3D7_1025500	9.959781416	32.96831947	4.591176758	4.206455626	7.351462568	5.101641258
PF3D7_1025600	0	0	1.14779419	0.420645563	0	0
PF3D7_1025700	1.422825917	0.969656455	3.443382569	2.944518938	2.450487523	0
PF3D7_1025800	1.422825917	0	1.14779419	0.420645563	1.225243761	1.020328252
PF3D7_1025900	5.691303666	11.63587746	0	2.103227813	0	3.060984755
PF3D7_1026000	7.114129583	2.908969365	47.05956177	18.08775919	25.73011899	25.50820629
PF3D7_1026100	15.65108508	27.15038074	4.591176758	2.944518938	7.351462568	1.020328252
PF3D7_1026200	4.26847775	1.93931291	0	0.420645563	0	0
PF3D7_1026300	2.845651833	4.848282275	6.886765138	2.944518938	0	5.101641258
PF3D7_1026400	1.422825917	7.75725164	0	1.68258225	23.27963147	42.85378657
PF3D7_1026500	22.76521466	30.0593501	1.14779419	1.68258225	17.15341266	22.44722154
PF3D7_1026600	0	5.81793873	0	1.261936688	67.38840687	80.60593188
PF3D7_1026800	8.536955499	0.969656455	14.92132446	9.254202376	9.801950091	6.12196951
PF3D7_1026900	0	0	0	0.420645563	0	8.162626013
PF3D7_1027000	5.691303666	2.908969365	32.13823731	15.56388581	40.43304412	34.69116055
PF3D7_1027100	1.422825917	1.93931291	4.591176758	2.103227813	0	0
PF3D7_1027200	1.422825917	0	0	0.841291125	0	0
PF3D7_1027300	9.959781416	9.69656455	3.443382569	2.523873375	0	1.020328252
PF3D7_1027400	1.422825917	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1027500	4.26847775	7.75725164	0	0.420645563	0	2.040656503
PF3D7_1027600	2.845651833	2.908969365	0	0.841291125	4.900975045	3.060984755
PF3D7_1027700.1	0	0.969656455	1.14779419	0.841291125	0	0
PF3D7_1027700.2	0	0	0	0	0	0
PF3D7_1027800	21.34238875	4.848282275	42.46838501	32.81035388	2.450487523	5.101641258
PF3D7_1027900	2.845651833	18.42347264	1.14779419	2.103227813	2.450487523	13.26426727
PF3D7_1028000	2.845651833	0	2.295588379	2.944518938	0	2.040656503
PF3D7_1028100	0	0	0	0.420645563	0	0
PF3D7_1028200	4.26847775	2.908969365	0	4.206455626	0	0
PF3D7_1028300	0	0	2.295588379	2.103227813	1.225243761	0
PF3D7_1028400	2.845651833	0	3.443382569	1.68258225	2.450487523	1.020328252
PF3D7_1028500	9.959781416	8.726908095	8.034559327	4.206455626	11.02719385	12.24393902
PF3D7_1028600	0	14.54484682	1.14779419	1.68258225	1.225243761	0
PF3D7_1028700	1.422825917	4.848282275	2.295588379	1.68258225	19.60390018	24.48787804
PF3D7_1028800	0	1.93931291	10.33014771	7.150974564	9.801950091	17.34558028
PF3D7_1028900	1.422825917	6.787595185	1.14779419	0.420645563	0	3.060984755
PF3D7_1029000	0	0	20.66029541	9.674847939	13.47768137	9.182954265
PF3D7_1029100.1	0	0	0	0	0	0
PF3D7_1029100.2	0	0	0	0	0	0
PF3D7_1029200	8.536955499	9.69656455	5.738970948	10.0954935	0	0
PF3D7_1029300	1.422825917	2.908969365	4.591176758	4.206455626	15.9281689	12.24393902
PF3D7_1029400	1.422825917	1.93931291	1.14779419	0.420645563	0	1.020328252
PF3D7_1029500	0	0	0	0	0	0
PF3D7_1029600	5.691303666	0	4.591176758	9.254202376	3.675731284	4.081313006
PF3D7_1029700	0	0	0	0.841291125	7.351462568	11.22361077
PF3D7_1029800	0	0	1.14779419	1.261936688	29.40585027	12.24393902
PF3D7_1029900	8.536955499	20.36278555	1.14779419	1.261936688	3.675731284	2.040656503
PF3D7_1030000	2.845651833	0.969656455	1.14779419	0.420645563	0	0
PF3D7_1030100	4.26847775	2.908969365	5.738970948	2.103227813	1.225243761	0
PF3D7_1030200	1.422825917	2.908969365	1.14779419	1.261936688	4.900975045	8.162626013
PF3D7_1030300	9.959781416	17.45381619	2.295588379	3.365164501	19.60390018	8.162626013
PF3D7_1030400	1.422825917	0.969656455	1.14779419	0.841291125	1.225243761	1.020328252
PF3D7_1030500	0	0.969656455	3.443382569	4.206455626	0	0
PF3D7_1030600	5.691303666	1.93931291	4.591176758	3.365164501	0	0
PF3D7_1030700	0	0.969656455	0	0.420645563	0	0
PF3D7_1030800	0	0	0	0.420645563	0	0
PF3D7_1030900	0	8.726908095	0	0	2.450487523	5.101641258
PF3D7_1031000	39.83912566	186.1740394	0	0.420645563	0	0
PF3D7_1031100	1.422825917	3.87862582	1.14779419	0	1.225243761	0
PF3D7_1031200	2.845651833	10.666221	0	0.420645563	0	0
PF3D7_1031300	5.691303666	13.57519037	3.443382569	1.68258225	0	2.040656503
PF3D7_1031400.1	0	0	0	0	0	0
PF3D7_1031400.2	0	0	0	0	0	0
PF3D7_1031500	0	7.75725164	8.034559327	7.992265689	4.900975045	6.12196951
PF3D7_1031600	0	0	1.14779419	0	0	0
PF3D7_1031700	0	0.969656455	0	1.261936688	0	0
PF3D7_1031800	0	1.93931291	1.14779419	0	1.225243761	0
PF3D7_1031900	1.422825917	6.787595185	0	1.68258225	6.126218807	3.060984755
PF3D7_1032000	4.26847775	9.69656455	2.295588379	1.261936688	3.675731284	0
PF3D7_1032100	21.34238875	22.30209846	11.4779419	11.35743019	8.576706329	12.24393902
PF3D7_1032200	0	1.93931291	1.14779419	0.420645563	0	1.020328252
PF3D7_1032300	4.26847775	2.908969365	1.14779419	4.206455626	0	0
PF3D7_1032400	2.845651833	2.908969365	2.295588379	3.365164501	0	0
PF3D7_1032500	0	1.93931291	2.295588379	3.785810063	0	0
PF3D7_1032600	0	2.908969365	0	1.261936688	7.351462568	3.060984755
PF3D7_1032700	1.422825917	1.93931291	0	0.841291125	4.900975045	6.12196951
PF3D7_1032800	0	0	0	0.841291125	0	1.020328252
PF3D7_1032900	2.845651833	3.87862582	1.14779419	2.523873375	0	0
PF3D7_1033000	7.114129583	0.969656455	5.738970948	4.206455626	1.225243761	6.12196951
PF3D7_1033100	34.147822	22.30209846	32.13823731	34.91358169	80.86608825	86.72790139
PF3D7_1033200	0	4.848282275	0	2.103227813	0	1.020328252
PF3D7_1033300	0	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1033400	18.49673691	1.93931291	17.21691284	9.674847939	0	1.020328252
PF3D7_1033500	1.422825917	3.87862582	6.886765138	3.365164501	3.675731284	8.162626013
PF3D7_1033600	5.691303666	9.69656455	6.886765138	11.77807575	2.450487523	3.060984755
PF3D7_1033700	11.38260733	12.60553391	8.034559327	8.833556814	0	0
PF3D7_1033800	18.49673691	61.08835666	0	0.420645563	0	0
PF3D7_1033900	5.691303666	12.60553391	1.14779419	2.944518938	3.675731284	3.060984755
PF3D7_1034000	7.114129583	8.726908095	5.738970948	3.365164501	1.225243761	0
PF3D7_1034100	0	0	1.14779419	0	0	1.020328252
PF3D7_1034200	0	0.969656455	0	0.841291125	0	0
PF3D7_1034300	7.114129583	5.81793873	1.14779419	1.261936688	0	0
PF3D7_1034400	0	1.93931291	8.034559327	5.889037876	0	0
PF3D7_1034500	0	2.908969365	5.738970948	5.047746751	0	0
PF3D7_1034600	1.422825917	0	0	3.365164501	1.225243761	0
PF3D7_1034700	0	2.908969365	0	0.420645563	0	0
PF3D7_1034800	0	12.60553391	8.034559327	7.150974564	2.450487523	1.020328252
PF3D7_1034900	8.536955499	3.87862582	5.738970948	6.730329001	0	0
PF3D7_1035000	4.26847775	0	2.295588379	2.103227813	0	0
PF3D7_1035100	0	2.908969365	0	0	0	1.020328252
PF3D7_1035200	0	0	0	0	0	0
PF3D7_1035300	0	0	1.14779419	0	0	0
PF3D7_1035400	0	0	1.14779419	0.420645563	1.225243761	0
PF3D7_1035500	1.422825917	0	0	0	0	0
PF3D7_1035600	0	0	0	0	0	0
PF3D7_1035700	2.845651833	0	0	0	0	0
PF3D7_1035800	159.3565026	0	0	0	0	0
PF3D7_1035900	0	0	0	0	0	0
PF3D7_1036000	0	0	0	0	0	0
PF3D7_1036300	0	0	0	0	0	0
PF3D7_1036400	0	0	0	0	1.225243761	0
PF3D7_1036500	0	0	0	0	0	0
PF3D7_1036600.1	0	0	0	0.420645563	0	0
PF3D7_1036600.2	0	0	0	0	0	0
PF3D7_1036700	1.422825917	0.969656455	0	0.841291125	0	0
PF3D7_1036800	1.422825917	2.908969365	5.738970948	3.785810063	2.450487523	2.040656503
PF3D7_1036900	21.34238875	6.787595185	11.4779419	9.254202376	2.450487523	6.12196951
PF3D7_1037000	0	0	0	1.261936688	1.225243761	0
PF3D7_1037100	1.422825917	0.969656455	3.443382569	3.365164501	0	0
PF3D7_1037200	1.422825917	0	1.14779419	0	0	0
PF3D7_1037300	1.422825917	0.969656455	11.4779419	13.460658	0	0
PF3D7_1037400	1.422825917	0.969656455	1.14779419	0.420645563	2.450487523	0
PF3D7_1037500	1.422825917	0	0	0.841291125	0	0
PF3D7_1037600	5.691303666	3.87862582	3.443382569	3.785810063	0	0
PF3D7_1037700	0	0	0	0	0	0
PF3D7_1037800	2.845651833	0.969656455	0	0.841291125	0	0
PF3D7_1037900	0	0.969656455	0	1.68258225	0	0
PF3D7_1038000.1	0	0	0	0	0	0
PF3D7_1038000.2	0	0	0	0	0	0
PF3D7_1038100	2.845651833	2.908969365	3.443382569	1.68258225	0	0
PF3D7_1038200	1.422825917	0	0	0	0	1.020328252
PF3D7_1038300	0	0.969656455	0	2.103227813	0	1.020328252
PF3D7_1038400	5.691303666	4.848282275	0	1.261936688	0	0
PF3D7_1038500	0	2.908969365	0	0	0	0
PF3D7_1038600	0	0	0	0.420645563	0	0
PF3D7_1038700	0	1.93931291	0	0	0	0
PF3D7_1038800	1.422825917	0	0	0	0	0
PF3D7_1038900	0	2.908969365	1.14779419	0.420645563	0	1.020328252
PF3D7_1039000	2.845651833	0	0	0	0	0
PF3D7_1039100	0	0	0	0	0	0
PF3D7_1039200	0	0	0	0	0	0
PF3D7_1039300	2.845651833	6.787595185	5320.026069	5298.030861	25.73011899	20.40656503
PF3D7_1039400	0	0	5.738970948	0.841291125	0	0
PF3D7_1039600	0	0	0	0	0	0
PF3D7_1039700	0	0	0	0	0	0
PF3D7_1039800	0	0	0	0	0	0
PF3D7_1039900	0	0	0	0	0	0
PF3D7_1040000	0	0	0	0	0	0
PF3D7_1040100	0	0	0	0	0	0
PF3D7_1040200	0	0	0	0	0	0
PF3D7_1040300	0	0	0	0	0	0
PF3D7_1040400	0	0	0	0	0	0
PF3D7_1040500	0	0	0	0.420645563	0	0
PF3D7_1040600	0	0	0	0	0	0
PF3D7_1040700	0	0	0	0	0	0
PF3D7_1040800	0	0	0	0	0	0
PF3D7_1040900	0	0	0	0	0	0
PF3D7_1041000	0	0.969656455	0	0	0	0
PF3D7_1041100	0	0	0	0	0	1.020328252
PF3D7_1041200	0	0	0	0	0	1.020328252
PF3D7_1041300	0	0	0	0.841291125	0	1.020328252
PF3D7_1100100	0	0	0	0.420645563	0	4.081313006
PF3D7_1100200	2.845651833	0.969656455	0	0	0	1.020328252
PF3D7_1100300	0	0	0	0	0	0
PF3D7_1100400	0	0	0	0	0	0
PF3D7_1100500	0	0	0	0	0	0
PF3D7_1100600	0	0	0	0	0	0
PF3D7_1100700	0	0	0	0	0	0
PF3D7_1100800	0	0	0	0	0	0
PF3D7_1100900	0	0	0	0	0	0
PF3D7_1101000	0	0	0	0	0	0
PF3D7_1101100	0	0	0	0	0	0
PF3D7_1101200	0	0	0	0	0	0
PF3D7_1101300	0	0	0	0	0	0
PF3D7_1101400	0	0	0	0	0	0
PF3D7_1101500	0	0	0	0	0	0
PF3D7_1101600	0	0	0	0	0	0
PF3D7_1101700	0	0	0	0	0	0
PF3D7_1101800	0	0	0	0	0	0
PF3D7_1101900	0	0	0	0	0	0
PF3D7_1102000	1.422825917	13.57519037	5961.643021	9226.439769	31.85633779	27.54886279
PF3D7_1102100	0	0	0	0	0	0
PF3D7_1102200	0	0	0	0	0	0
PF3D7_1102300	0	0	0	0	0	0
PF3D7_1102400	7.114129583	8.726908095	2.295588379	1.68258225	3.675731284	2.040656503
PF3D7_1102500	0	0.969656455	3.443382569	0.841291125	0	1.020328252
PF3D7_1102600	1.422825917	0	0	0.420645563	0	1.020328252
PF3D7_1102700	9.959781416	0.969656455	0	0	0	0
PF3D7_1102800	55.49021074	0	0	0	0	0
PF3D7_1102900	0	0	0	0	0	0
PF3D7_1103000	0	0.969656455	0	1.261936688	0	0
PF3D7_1103100	46.95325524	22.30209846	32.13823731	35.75487282	2.450487523	0
PF3D7_1103200	0	0	0	0	0	0
PF3D7_1103300	0	0	0	0	0	0
PF3D7_1103400	0	0.969656455	1.14779419	4.206455626	1.225243761	1.020328252
PF3D7_1103500	9.959781416	33.93797592	0	0.420645563	1.225243761	0
PF3D7_1103600	1.422825917	1.93931291	1.14779419	2.103227813	0	0
PF3D7_1103700	0	0.969656455	2.295588379	2.523873375	1.225243761	0
PF3D7_1103800	8.536955499	13.57519037	19.51250122	20.61163257	1.225243761	3.060984755
PF3D7_1103900	1.422825917	0.969656455	0	4.206455626	0	0
PF3D7_1104000	7.114129583	4.848282275	5.738970948	3.365164501	2.450487523	3.060984755
PF3D7_1104100	5.691303666	0.969656455	4.591176758	2.103227813	0	0
PF3D7_1104200	21.34238875	3.87862582	9.182353517	12.19872131	29.40585027	32.65050405
PF3D7_1104300	1.422825917	11.63587746	3.443382569	1.261936688	0	0
PF3D7_1104400	5.691303666	11.63587746	21.8080896	12.19872131	17.15341266	3.060984755
PF3D7_1104500	1.422825917	3.87862582	0	0	0	0
PF3D7_1104600	1.422825917	12.60553391	2.295588379	0.420645563	1.225243761	0
PF3D7_1104700.1	0	0	0	0	0	0
PF3D7_1104700.2	0	0	0	0	0	0
PF3D7_1104800	0	0	0	2.103227813	26.95536275	8.162626013
PF3D7_1104900	8.536955499	3.87862582	6.886765138	12.19872131	30.63109403	38.77247356
PF3D7_1105000	42.6847775	121.2070569	82.64118165	79.50201133	7.351462568	6.12196951
PF3D7_1105100	59.75868849	146.4181247	74.60662232	83.28782139	18.37865642	21.42689328
PF3D7_1105200	0	0.969656455	0	0.420645563	2.450487523	0
PF3D7_1105300	0	2.908969365	1.14779419	2.944518938	4.900975045	3.060984755
PF3D7_1105400	21.34238875	2.908969365	27.54706055	28.60389825	1.225243761	0
PF3D7_1105500	0	0.969656455	1.14779419	0.420645563	0	0
PF3D7_1105600	24.18804058	1.93931291	3.443382569	5.468392313	4.900975045	7.142297761
PF3D7_1105700	1.422825917	0.969656455	4.591176758	6.309683438	22.0543877	9.182954265
PF3D7_1105800	0	0.969656455	11.4779419	7.150974564	0	2.040656503
PF3D7_1105900	1.422825917	2.908969365	3.443382569	9.674847939	2.450487523	0
PF3D7_1106000	0	1.93931291	2.295588379	2.944518938	0	1.020328252
PF3D7_1106100	1.422825917	3.87862582	0	3.365164501	1.225243761	0
PF3D7_1106200	1.422825917	2.908969365	5.738970948	10.51613906	0	1.020328252
PF3D7_1106300	4.26847775	2.908969365	4.591176758	4.206455626	0	1.020328252
PF3D7_1106400	0	0	0	0	0	0
PF3D7_1106500	1.422825917	0.969656455	2.295588379	6.309683438	0	0
PF3D7_1106600	1.422825917	0	1.14779419	4.627101188	0	1.020328252
PF3D7_1106700	8.536955499	6.787595185	3.443382569	6.730329001	0	2.040656503
PF3D7_1106800	8.536955499	18.42347264	19.51250122	8.412911251	11.02719385	11.22361077
PF3D7_1106900	0	0.969656455	0	0.420645563	0	0
PF3D7_1107000	0	0	3.443382569	0	2.450487523	0
PF3D7_1107100	1.422825917	1.93931291	1.14779419	0.841291125	4.900975045	6.12196951
PF3D7_1107200	0	0	0	3.785810063	1.225243761	0
PF3D7_1107300	31.30217016	26.18072428	6.886765138	13.88130356	45.33401917	38.77247356
PF3D7_1107400	2.845651833	24.24141137	3.443382569	9.674847939	0	3.060984755
PF3D7_1107500	1.422825917	0.969656455	1.14779419	0	0	0
PF3D7_1107600	2.845651833	5.81793873	1.14779419	0.420645563	0	0
PF3D7_1107700	5.691303666	0	2.295588379	3.785810063	0	0
PF3D7_1107800	46.95325524	40.72557111	8.034559327	7.150974564	84.54181953	149.988253
